NO_OF_FRAMES	519
NO_OF_CAMERAS	8
NO_OF_MARKERS	3
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-03-21, 16:32:58	451699.34750673
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	
933	3.88750	486.682	-18.971	-463.086	453.619	44.763	-560.330	494.462	435.397	-427.012
934	3.89167	486.703	-18.628	-463.146	453.614	45.191	-560.186	494.602	435.344	-425.214
935	3.89583	486.422	-18.823	-462.976	453.123	45.613	-559.930	494.289	435.078	-422.810
936	3.90000	486.215	-18.612	-462.970	452.654	45.928	-559.281	494.225	435.459	-420.743
937	3.90417	485.998	-18.604	-462.896	451.948	46.675	-558.900	494.202	435.190	-418.193
938	3.90833	485.797	-18.378	-462.798	451.410	47.622	-558.560	494.216	435.136	-415.914
939	3.91250	485.832	-18.123	-462.903	450.844	48.628	-558.303	494.196	434.910	-413.094
940	3.91667	485.879	-17.734	-462.987	450.923	50.041	-557.798	494.151	434.438	-410.683
941	3.92083	485.417	-17.778	-462.751	450.543	51.335	-557.201	493.886	434.306	-407.921
942	3.92500	485.548	-17.074	-462.863	450.259	52.300	-556.856	494.008	434.033	-405.140
943	3.92917	485.235	-17.134	-462.682	449.901	53.034	-556.489	494.005	434.370	-402.296
944	3.93333	485.249	-16.692	-462.819	450.167	53.874	-555.865	494.322	434.759	-399.032
945	3.93750	485.048	-16.294	-462.589	450.024	54.682	-555.304	493.784	434.574	-396.030
946	3.94167	485.237	-15.789	-462.619	450.368	55.621	-554.491	493.968	434.930	-392.550
947	3.94583	484.996	-15.558	-462.395	449.408	56.735	-553.343	494.341	435.594	-389.214
948	3.95000	485.241	-14.735	-462.537	448.878	58.410	-552.647	494.672	435.599	-385.275
949	3.95417	485.174	-14.375	-462.353	449.237	59.872	-551.751	494.939	435.373	-381.099
950	3.95833	484.959	-13.645	-462.194	449.428	60.922	-550.842	495.512	434.976	-376.545
951	3.96250	485.162	-13.187	-462.034	449.796	62.233	-550.251	495.128	434.872	-372.155
952	3.96667	485.084	-12.529	-461.397	449.363	62.856	-549.104	495.553	434.889	-367.417
953	3.97083	485.078	-12.071	-461.664	449.737	64.486	-548.190	496.199	434.963	-362.890
954	3.97500	485.108	-11.774	-461.294	450.262	65.566	-546.894	496.919	434.513	-357.612
955	3.97917	485.425	-11.257	-460.961	450.548	68.461	-545.761	497.637	433.894	-352.476
956	3.98333	485.310	-11.109	-460.622	451.015	71.211	-544.204	498.144	433.322	-347.065
957	3.98750	485.664	-10.507	-460.165	451.694	72.612	-542.814	498.660	433.221	-341.158
958	3.99167	485.561	-10.548	-459.642	452.139	73.574	-541.149	499.173	432.282	-335.067
959	3.99583	485.587	-10.486	-459.252	453.162	75.034	-539.456	500.041	431.927	-329.164
960	4.00000	485.714	-10.152	-458.346	454.487	76.898	-537.622	500.902	431.414	-322.902
961	4.00417	485.801	-9.874	-457.856	455.292	79.576	-535.555	501.396	430.674	-316.535
962	4.00833	486.397	-9.664	-457.093	455.822	81.863	-533.843	501.944	429.478	-309.545
963	4.01250	485.745	-8.998	-456.261	456.976	83.889	-531.681	503.666	429.596	-303.352
964	4.01667	485.788	-8.287	-455.311	458.295	85.858	-529.188	504.321	429.030	-296.511
965	4.02083	485.911	-7.893	-454.607	459.169	89.003	-526.766	505.214	427.672	-288.922
966	4.02500	485.875	-7.395	-453.745	460.030	91.136	-524.201	506.452	427.574	-281.838
967	4.02917	485.974	-6.649	-452.748	460.497	94.137	-521.287	507.328	427.618	-274.568
968	4.03333	485.963	-6.190	-451.813	461.208	97.196	-518.191	508.591	426.343	-266.133
969	4.03750	485.935	-5.422	-450.706	462.737	99.500	-514.711	509.215	425.907	-258.303
970	4.04167	485.717	-4.961	-449.603	463.341	102.015	-511.141	510.642	425.337	-250.012
971	4.04583	485.588	-4.346	-448.535	463.744	106.095	-506.783	511.721	424.583	-241.237
972	4.05000	485.568	-4.113	-447.411	464.570	108.226	-502.795	512.506	424.189	-232.735
973	4.05417	485.828	-3.438	-446.480	465.517	110.753	-497.749	513.915	423.571	-223.164
974	4.05833	486.955	-2.070	-445.713	465.935	115.913	-492.788	514.880	422.925	-213.886
975	4.06250	487.566	-1.494	-444.591	466.115	117.881	-487.639	515.896	421.799	-203.825
976	4.06667	487.727	-0.637	-443.065	466.964	122.511	-481.173	517.720	421.739	-193.689
977	4.07083	487.707	0.305	-441.384	467.475	126.036	-474.775	518.871	420.667	-182.934
978	4.07500	487.677	2.180	-439.506	468.116	129.022	-467.673	521.080	420.622	-172.282
979	4.07917	487.853	3.952	-437.695	469.026	132.182	-460.526	521.926	418.954	-161.415
980	4.08333	487.188	5.327	-435.088	468.721	135.520	-452.797	523.084	417.998	-149.943
981	4.08750	487.291	7.446	-432.411	469.845	138.754	-445.440	524.612	417.561	-138.665
982	4.09167	486.463	11.070	-428.344	469.100	142.898	-438.038	525.754	416.629	-126.870
983	4.09583	485.782	15.421	-423.680	469.534	146.228	-430.074	526.782	415.083	-115.104
984	4.10000	487.309	21.161	-420.730	469.242	150.254	-421.957	527.549	414.098	-103.360
985	4.10417	486.685	25.374	-416.303	469.768	154.573	-413.026	529.342	413.778	-91.353
986	4.10833	485.920	29.024	-411.975	469.414	159.614	-404.233	529.267	412.505	-78.948
987	4.11250	485.108	34.708	-407.195	469.756	163.040	-394.977	530.141	411.907	-66.709
988	4.11667	486.211	38.763	-402.580	469.522	168.069	-385.374	530.348	409.874	-54.033
989	4.12083	485.476	45.896	-396.443	469.773	171.585	-375.036	531.088	409.777	-41.733
990	4.12500	484.588	49.023	-391.020	469.247	176.004	-364.554	531.641	408.307	-28.572
991	4.12917	483.409	54.638	-384.304	469.587	179.048	-353.591	531.922	408.047	-16.294
992	4.13333	482.530	58.108	-376.086	469.197	184.456	-341.892	532.017	406.623	-3.167
993	4.13750	482.051	61.480	-368.758	468.814	186.525	-330.763	532.388	407.358	9.323
994	4.14167	483.061	67.559	-358.864	468.358	191.266	-319.347	532.305	406.969	22.542
995	4.14583	482.659	71.312	-348.808	468.043	193.461	-308.306	532.270	407.532	34.931
996	4.15000	482.675	73.224	-336.959	467.369	196.984	-296.563	532.486	408.211	47.490
997	4.15417	482.484	77.569	-323.925	467.303	198.803	-284.997	532.000	407.214	60.240
998	4.15833	482.682	78.640	-309.910	466.582	201.570	-273.291	532.663	409.081	72.515
999	4.16250	481.746	79.829	-295.021	466.399	203.099	-261.763	531.971	409.774	85.344
1000	4.16667	482.974	82.634	-279.983	466.730	204.686	-249.386	532.031	410.318	97.819
1001	4.17083	481.474	81.637	-263.969	465.368	206.622	-236.620	532.299	412.493	109.947
1002	4.17500	481.052	83.938	-247.595	466.131	207.630	-224.012	530.870	413.596	122.288
1003	4.17917	481.084	83.112	-231.923	466.483	208.468	-211.480	531.242	415.297	134.390
1004	4.18333	481.001	83.402	-215.626	464.015	209.280	-198.760	530.973	416.576	146.515
1005	4.18750	480.281	85.227	-198.879	464.369	209.826	-185.790	530.704	419.375	158.298
1006	4.19167	479.218	83.227	-183.083	463.586	209.450	-173.003	529.696	420.573	170.567
1007	4.19583	479.734	83.483	-165.950	462.944	209.260	-160.023	529.443	423.060	182.173
1008	4.20000	478.402	82.454	-149.956	461.925	208.709	-146.352	529.036	425.778	194.347
1009	4.20417	477.594	83.278	-132.884	460.889	208.508	-133.117	528.705	427.723	206.248
1010	4.20833	476.491	80.447	-116.901	460.408	206.806	-119.208	527.334	429.555	218.334
1011	4.21250	476.492	79.750	-100.455	459.664	204.741	-105.522	527.025	431.395	230.159
1012	4.21667	475.972	77.209	-83.079	458.753	202.122	-91.645	526.520	434.708	241.533
1013	4.22083	475.752	75.927	-66.447	458.685	199.937	-77.361	525.818	437.257	252.883
1014	4.22500	475.217	75.920	-49.066	457.921	198.008	-63.386	525.450	439.998	264.049
1015	4.22917	473.807	73.215	-31.931	456.621	195.632	-49.030	524.299	441.498	274.974
1016	4.23333	473.854	71.439	-14.308	456.336	192.375	-34.756	524.018	444.392	286.213
1017	4.23750	473.413	68.867	3.077	455.550	189.147	-20.074	522.895	445.793	296.559
1018	4.24167	473.411	65.457	20.859	454.570	186.214	-5.899	522.636	448.817	307.235
1019	4.24583	473.075	64.716	39.379	453.738	182.620	9.034	522.097	450.772	317.526
1020	4.25000	472.445	61.292	57.316	452.694	178.790	23.796	521.412	452.152	328.103
1021	4.25417	472.062	59.778	75.499	452.155	174.948	39.018	520.090	454.320	338.408
1022	4.25833	471.306	57.836	94.640	451.719	170.468	54.578	519.355	455.840	347.963
1023	4.26250	470.443	54.659	113.274	451.104	166.293	70.277	518.707	458.891	357.519
1024	4.26667	468.928	51.302	132.587	450.473	162.130	85.592	517.667	461.069	366.995
1025	4.27083	469.201	47.772	151.261	449.934	157.425	101.447	516.797	462.518	376.508
1026	4.27500	469.450	44.153	169.285	449.117	152.628	116.367	515.916	464.145	386.154
1027	4.27917	469.969	42.271	188.420	448.455	147.670	132.321	514.700	465.251	395.381
1028	4.28333	470.135	39.375	207.225	447.880	142.652	149.034	514.104	466.719	404.351
1029	4.28750	469.616	34.573	226.409	447.358	137.848	165.319	513.565	468.886	413.258
1030	4.29167	469.518	32.418	246.446	446.736	133.051	181.598	511.794	469.134	421.938
1031	4.29583	470.136	29.045	265.266	445.518	128.283	197.616	510.634	469.968	430.358
1032	4.30000	470.582	25.968	284.099	445.228	123.371	214.131	509.742	471.198	438.614
1033	4.30417	470.277	25.183	304.921	444.622	118.454	231.123	508.832	473.229	446.525
1034	4.30833	468.964	21.533	325.592	444.628	113.839	248.077	507.800	473.902	453.872
1035	4.31250	469.753	19.202	344.110	443.641	107.677	265.223	506.377	473.818	461.796
1036	4.31667	470.624	18.992	364.153	442.409	102.009	283.063	505.346	474.290	469.664
1037	4.32083	470.137	14.566	384.104	442.067	96.012	300.622	504.592	475.211	476.997
1038	4.32500	469.492	11.965	404.440	441.441	90.939	318.431	503.276	475.446	483.464
1039	4.32917	471.506	9.372	424.382	441.274	86.467	335.910	502.329	474.762	490.648
1040	4.33333	474.189	6.408	442.015	440.845	81.819	353.427	500.947	474.067	497.108
1041	4.33750	472.464	7.138	464.174	440.852	76.804	371.445	500.134	473.903	503.608
1042	4.34167	472.109	5.856	483.909	440.421	73.214	389.530	499.491	473.510	509.845
1043	4.34583	471.336	4.947	504.198	440.893	68.930	407.613	498.441	472.695	515.791
1044	4.35000	474.974	2.821	522.620	441.482	64.348	425.135	497.490	472.278	521.432
1045	4.35417	476.303	1.847	542.402	441.327	60.834	443.686	496.645	471.356	527.218
1046	4.35833	476.507	1.596	562.777	441.965	57.203	462.010	495.595	469.623	533.029
1047	4.36250	476.767	1.636	582.974	441.762	53.857	480.327	494.444	468.558	538.490
1048	4.36667	478.265	1.538	602.227	442.781	51.881	497.108	493.529	467.387	543.616
1049	4.37083	482.184	0.872	619.764	443.466	48.961	515.294	492.114	464.864	549.149
1050	4.37500	481.261	6.765	638.884	444.100	46.911	533.445	490.871	463.316	554.118
1051	4.37917	482.409	4.433	658.704	445.065	43.890	551.653	489.201	461.809	558.999
1052	4.38333	483.391	2.502	678.727	445.528	42.452	569.918	487.464	458.544	564.687
1053	4.38750	481.971	9.593	698.459	447.058	42.783	586.887	486.236	456.679	569.091
1054	4.39167	485.964	7.892	715.414	447.629	40.683	604.258	484.765	454.430	574.403
1055	4.39583	484.600	14.949	733.540	448.334	40.753	621.507	482.955	451.587	579.144
1056	4.40000	487.350	15.396	750.498	449.662	41.387	637.631	481.307	449.947	583.607
1057	4.40417	486.614	20.449	767.901	451.440	40.108	654.590	479.023	447.619	589.188
1058	4.40833	489.292	22.594	784.462	451.922	41.929	669.786	477.661	445.429	594.431
1059	4.41250	485.270	28.976	801.820	453.075	41.985	685.142	476.131	443.291	599.613
1060	4.41667	490.206	28.585	816.076	454.118	43.538	699.666	474.761	441.674	605.011
1061	4.42083	485.825	35.731	832.661	455.703	44.346	713.786	473.599	439.743	610.607
1062	4.42500	490.853	34.888	845.462	456.210	46.502	727.393	472.248	437.587	616.653
1063	4.42917	489.505	40.180	859.633	454.372	47.828	741.453	471.459	436.893	622.336
1064	4.43333	490.236	41.533	871.397	456.961	47.100	752.203	470.709	435.256	628.911
1065	4.43750	491.532	42.081	882.556	457.227	50.351	763.566	470.289	433.771	635.383
1066	4.44167	489.878	48.856	893.768	456.083	50.561	774.422	470.077	434.022	642.004
1067	4.44583	488.578	52.487	904.146	454.916	49.830	785.325	469.812	432.571	649.193
1068	4.45000	487.536	53.528	913.681	454.537	50.142	794.472	469.568	432.255	656.525
1069	4.45417	486.655	52.531	922.366	456.793	51.431	799.786	469.546	432.101	663.648
1070	4.45833	485.841	50.050	930.192	456.603	51.429	807.315	469.325	430.810	671.953
1071	4.46250	484.996	46.639	937.152	455.466	49.415	814.388	470.005	431.144	680.295
1072	4.46667	484.025	42.850	943.238	454.702	47.860	820.302	470.174	432.835	688.241
1073	4.47083	482.833	39.237	948.443	453.724	46.009	825.952	469.961	432.993	697.410
1074	4.47500	481.322	36.352	952.758	452.995	44.757	830.130	469.927	432.473	706.369
1075	4.47917	479.397	34.750	956.175	452.204	43.598	833.904	470.594	433.560	714.825
1076	4.48333	478.188	33.617	958.826	451.013	42.426	837.401	470.833	434.838	723.782
1077	4.48750	476.974	29.815	961.325	447.954	39.295	842.495	471.698	435.316	733.231
1078	4.49167	475.716	24.707	963.563	446.178	36.450	844.379	472.386	434.957	740.481
1079	4.49583	474.373	19.657	965.428	445.325	35.492	847.008	472.132	435.256	748.947
1080	4.50000	472.904	16.031	966.810	444.939	32.752	848.316	472.756	436.124	756.886
1081	4.50417	471.271	15.190	967.599	444.075	31.237	849.491	472.710	437.150	765.173
1082	4.50833	469.327	11.926	969.823	441.864	28.706	851.191	472.672	438.405	773.478
1083	4.51250	467.454	7.316	972.879	439.660	27.380	852.908	472.789	438.631	780.024
1084	4.51667	466.037	2.438	976.162	438.387	28.204	855.751	472.409	437.219	787.585
1085	4.52083	465.455	-1.629	979.069	438.758	31.477	858.999	472.577	435.863	794.877
1086	4.52500	466.094	-3.806	980.994	439.553	30.464	863.513	473.337	434.667	802.012
1087	4.52917	468.334	-3.015	981.335	441.098	30.647	867.944	474.182	435.230	808.721
1088	4.53333	469.477	-2.847	982.436	442.200	30.288	871.968	474.707	435.386	815.926
1089	4.53750	469.447	-5.523	983.883	442.803	29.537	875.240	475.239	438.359	823.186
1090	4.54167	468.739	-9.646	985.440	443.138	29.166	876.932	475.650	439.116	831.017
1091	4.54583	467.847	-13.820	986.869	442.990	28.781	877.497	474.678	440.138	840.504
1092	4.55000	467.267	-16.649	987.935	442.492	28.656	877.728	476.435	441.280	848.191
1093	4.55417	467.493	-16.737	988.401	441.990	28.554	877.969	476.887	442.615	857.081
1094	4.55833	467.729	-16.753	988.579	441.649	28.440	878.698	476.942	442.787	864.675
1095	4.56250	467.787	-16.752	989.078	441.568	28.353	880.084	477.525	443.102	871.911
1096	4.56667	467.918	-16.756	989.563	441.741	28.975	882.127	477.487	442.185	879.541
1097	4.57083	468.094	-16.763	990.152	441.935	29.047	883.670	479.184	442.714	884.925
1098	4.57500	467.818	-16.739	990.294	441.804	28.950	884.696	480.282	442.660	890.723
1099	4.57917	468.066	-16.760	990.270	441.801	28.726	884.838	480.440	442.409	896.116
1100	4.58333	468.045	-16.758	990.359	441.299	28.345	884.979	481.350	442.399	901.592
1101	4.58750	468.105	-16.760	990.544	441.378	28.325	884.864	482.138	442.686	906.343
1102	4.59167	468.207	-16.769	990.550	441.088	28.953	884.786	482.831	443.657	911.222
1103	4.59583	468.084	-16.758	990.633	440.894	29.338	885.192	481.950	442.788	917.881
1104	4.60000	468.223	-16.770	990.631	440.826	30.035	885.291	481.997	442.717	921.935
1105	4.60417	468.222	-16.770	990.630	440.874	30.009	885.612	482.416	442.089	926.280
1106	4.60833	468.222	-16.771	990.630	440.620	30.238	885.895	482.917	441.751	929.949
1107	4.61250	468.236	-16.773	990.569	440.701	29.876	885.970	483.379	441.131	933.347
1108	4.61667	468.192	-16.769	990.606	440.590	30.400	886.005	483.724	440.517	937.130
1109	4.62083	468.133	-16.766	990.561	440.539	30.374	886.049	484.055	440.187	939.805
1110	4.62500	468.133	-16.766	990.561	440.473	30.512	886.185	484.306	439.646	943.119
1111	4.62917	468.250	-16.775	990.648	440.438	30.549	886.440	484.868	439.347	945.365
1112	4.63333	468.220	-16.773	990.625	440.446	30.101	886.498	485.288	438.997	948.635
1113	4.63750	468.204	-16.773	990.543	440.343	30.253	886.652	485.195	438.149	950.932
1114	4.64167	468.227	-16.775	990.594	440.314	30.323	886.794	485.269	437.856	952.663
1115	4.64583	468.256	-16.778	990.615	440.163	30.158	886.857	485.924	437.434	955.009
1116	4.65000	468.287	-16.778	990.779	440.061	30.630	886.877	485.921	437.169	956.787
1117	4.65417	468.228	-16.774	990.735	440.289	30.607	886.771	485.998	436.653	958.826
1118	4.65833	468.293	-16.780	990.747	439.932	30.924	886.879	486.141	436.719	960.843
1119	4.66250	468.293	-16.781	990.746	440.067	30.751	887.040	486.424	436.768	961.983
1120	4.66667	468.401	-16.792	990.719	439.968	30.831	886.952	486.468	436.285	963.333
1121	4.67083	468.374	-16.787	990.840	439.948	31.176	886.897	486.660	435.591	965.023
1122	4.67500	468.409	-16.792	990.831	440.014	31.444	886.993	486.740	435.735	966.534
1123	4.67917	468.359	-16.786	990.899	440.054	31.851	887.031	486.722	435.751	967.512
1124	4.68333	468.373	-16.789	990.838	439.910	31.577	887.196	486.703	435.313	968.301
1125	4.68750	468.379	-16.791	990.806	440.135	32.288	887.115	486.603	435.429	969.099
1126	4.69167	468.401	-16.793	990.857	439.915	32.362	887.330	486.427	435.794	970.294
1127	4.69583	468.446	-16.796	990.960	439.881	32.879	887.610	486.649	435.944	971.552
1128	4.70000	468.495	-16.802	990.889	439.784	33.113	888.001	486.643	436.112	972.682
1129	4.70417	468.524	-16.805	990.910	439.865	33.251	887.672	486.640	436.358	973.856
1130	4.70833	468.507	-16.806	990.826	439.890	33.513	887.762	486.673	436.432	974.907
1131	4.71250	468.581	-16.812	990.950	439.951	33.899	888.043	486.676	436.607	975.851
1132	4.71667	468.496	-16.802	991.029	440.271	34.991	887.718	486.581	436.633	976.850
1133	4.72083	468.493	-16.805	990.884	440.006	35.240	888.140	486.547	436.616	978.153
1134	4.72500	468.540	-16.805	991.131	440.197	36.355	888.001	486.587	436.854	979.169
1135	4.72917	468.715	-16.822	991.258	439.940	36.763	888.254	486.661	437.047	980.169
1136	4.73333	468.668	-16.812	991.472	439.880	37.570	888.178	487.014	437.734	981.501
1137	4.73750	468.668	-16.813	991.472	439.072	37.712	889.402	487.712	438.089	981.842
1138	4.74167	468.826	-16.821	991.836	438.622	37.887	890.041	487.866	437.983	982.914
1139	4.74583	468.712	-16.808	991.894	438.964	37.936	889.119	487.329	437.539	984.019
1140	4.75000	468.732	-16.813	991.802	438.225	36.404	889.469	487.568	437.569	984.950
1141	4.75417	468.806	-16.818	991.926	438.133	36.576	889.860	487.858	437.654	985.857
1142	4.75833	468.916	-16.828	992.041	438.078	36.867	890.150	487.914	437.613	986.777
1143	4.76250	468.818	-16.822	991.863	438.121	37.340	890.345	488.041	437.518	987.619
1144	4.76667	468.767	-16.805	991.783	438.069	37.452	890.616	488.000	437.460	988.642
1145	4.77083	468.749	-16.782	991.776	437.928	38.246	890.770	487.796	437.310	989.871
1146	4.77500	468.753	-16.755	991.821	437.476	39.446	890.630	487.861	437.257	991.140
1147	4.77917	468.766	-16.729	991.892	437.245	39.597	890.694	487.738	437.338	992.608
1148	4.78333	468.777	-16.707	991.969	437.179	40.597	891.023	487.558	437.542	993.743
1149	4.78750	468.773	-16.692	992.026	436.786	42.029	891.350	487.419	438.186	995.660
1150	4.79167	468.742	-16.688	992.042	436.575	42.852	891.556	487.300	438.141	997.048
1151	4.79583	468.672	-16.699	991.992	436.364	43.841	891.706	487.073	438.516	998.745
1152	4.80000	468.551	-16.729	991.854	436.108	44.687	891.918	487.069	438.622	1000.419
1153	4.80417	468.367	-16.780	991.604	435.973	45.498	892.205	487.497	438.584	1002.242
1154	4.80833	468.458	-16.731	991.912	435.755	46.623	892.628	487.069	438.910	1004.082
1155	4.81250	468.450	-16.729	991.804	435.152	48.514	892.547	486.971	439.840	1006.499
1156	4.81667	468.450	-16.729	991.804	435.096	48.770	892.725	486.383	440.770	1009.558
1157	4.82083	468.388	-16.729	991.753	434.860	48.656	893.016	487.127	440.830	1011.639
1158	4.82500	468.388	-16.729	991.753	434.831	48.536	893.457	486.798	441.265	1014.327
1159	4.82917	468.303	-16.730	991.783	434.701	48.425	893.804	486.575	441.480	1015.958
1160	4.83333	468.241	-16.729	991.732	434.414	48.231	894.373	486.964	441.749	1018.974
1161	4.83750	468.217	-16.731	991.814	434.268	48.096	894.799	487.357	442.261	1021.661
1162	4.84167	468.125	-16.728	991.603	434.221	49.412	894.866	487.423	442.229	1023.780
1163	4.84583	468.039	-16.598	991.378	433.778	50.703	895.137	487.237	441.956	1026.359
1164	4.85000	467.959	-16.352	991.145	433.404	51.380	895.634	488.082	442.110	1027.731
1165	4.85417	467.885	-16.003	990.911	433.300	52.006	896.039	487.736	440.945	1031.630
1166	4.85833	467.819	-15.564	990.681	433.078	52.622	896.398	487.774	440.574	1034.014
1167	4.86250	467.760	-15.046	990.461	432.813	53.771	896.933	487.807	440.333	1036.586
1168	4.86667	467.710	-14.462	990.258	432.590	55.586	897.346	487.858	440.101	1039.460
1169	4.87083	467.670	-13.824	990.078	432.185	57.366	898.359	488.114	439.909	1042.143
1170	4.87500	467.639	-13.145	989.926	432.395	57.517	898.254	488.301	439.314	1045.473
1171	4.87917	467.619	-12.437	989.808	432.890	58.422	898.681	488.865	438.584	1048.699
1172	4.88333	467.609	-11.712	989.730	432.826	59.766	899.218	489.170	438.237	1052.150
1173	4.88750	467.612	-10.983	989.699	432.810	59.891	900.053	489.513	437.990	1055.814
1174	4.89167	467.627	-10.262	989.721	434.218	60.738	899.502	489.937	437.733	1059.143
1175	4.89583	467.655	-9.560	989.800	433.348	60.727	901.500	490.640	436.535	1063.485
1176	4.90000	467.697	-8.892	989.944	433.755	62.049	902.055	490.910	437.099	1068.336
1177	4.90417	467.754	-8.268	990.159	433.895	62.836	903.005	491.259	436.973	1072.191
1178	4.90833	467.825	-7.701	990.449	433.934	63.629	904.164	492.018	436.589	1077.049
1179	4.91250	467.912	-7.204	990.822	434.671	64.434	904.975	493.469	436.624	1083.775
1180	4.91667	468.016	-6.788	991.283	435.035	67.069	906.015	494.102	437.429	1089.106
1181	4.92083	468.136	-6.467	991.839	435.765	70.262	907.380	494.989	438.234	1095.145
1182	4.92500	468.274	-6.252	992.495	437.105	71.504	907.857	495.942	437.097	1101.444
